日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2024-02-26,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.307,64827.2,2628.8,1.254,-,0,-892.8,0股,4.23%,64850.51,99.96%
2024-02-26,,Cash,,,,,23.31,,,,,,,,0
2024-02-27,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.309,64926.4,2728,1.254,-,0,99.2,0股,4.39%,64949.71,99.96%
2024-02-27,,Cash,,,,,23.31,,,,,,,,0
2024-02-28,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.334,66166.4,3968,1.254,-,0,1240,0股,6.38%,66189.71,99.96%
2024-02-28,,Cash,,,,,23.31,,,,,,,,0
2024-02-29,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.327,65819.2,3620.8,1.254,-,0,-347.2,0股,5.82%,65842.51,99.96%
2024-02-29,,Cash,,,,,23.31,,,,,,,,0
2024-03-01,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.371,68001.6,5803.2,1.254,-,0,2182.4,0股,9.33%,68024.91,99.97%
2024-03-01,,Cash,,,,,23.31,,,,,,,,0
2024-03-04,基金,计算机(512720.XSHG),多,74400股,0股,0.947,70456.8,-297.6,0.951,-,0,-297.6,74400股,-0.42%,70540.35,99.88%
2024-03-04,,Cash,,,,,83.55,,,,,,,,0
2024-03-05,基金,软件ETF嘉实(159852.XSHE),多,100800股,0股,0.699,70459.2,-705.6,0.706,-,0,-705.6,100800股,-0.99%,70490.12,99.96%
2024-03-05,,Cash,,,,,30.92,,,,,,,,0
2024-03-06,基金,科创信息(588100.XSHG),多,71800股,0股,0.971,69717.8,-574.4,0.979,-,0,-574.4,71800股,-0.82%,69800.85,99.88%
2024-03-06,,Cash,,,,,83.05,,,,,,,,0
2024-03-07,基金,芯片设备(561980.XSHG),多,73500股,0股,0.925,67987.5,-367.5,0.93,-,0,-367.5,73500股,-0.54%,67983.69,100%
2024-03-07,,Cash,,,,,-3.81,,,,,,,,0
2024-03-08,基金,科技ETF(515000.XSHG),多,61200股,0股,1.136,69523.2,612,1.126,-,0,612,61200股,0.89%,69537.41,99.98%
2024-03-08,,Cash,,,,,14.21,,,,,,,,0
2024-03-11,基金,中韩芯片(513310.XSHG),多,56100股,56100股,1.255,70405.5,897.6,1.239,-,0,897.6,56100股,1.29%,70421.1,99.98%
2024-03-11,,Cash,,,,,15.6,,,,,,,,0
2024-03-12,基金,创业板50ETF华安(159949.XSHE),多,87100股,0股,0.808,70376.8,-174.2,0.81,-,0,-174.2,87100股,-0.25%,70401.09,99.97%
2024-03-12,,Cash,,,,,24.29,,,,,,,,0
2024-03-13,基金,创业板50ETF华安(159949.XSHE),多,87100股,87100股,0.805,70115.5,-435.5,0.81,-,0,-261.3,0股,-0.62%,70139.79,99.97%
2024-03-13,,Cash,,,,,24.29,,,,,,,,0
2024-03-14,基金,科技ETF(515000.XSHG),多,61300股,0股,1.14,69882,-245.2,1.144,-,0,-245.2,61300股,-0.35%,69880.57,100%
2024-03-14,,Cash,,,,,-1.43,,,,,,,,0
2024-03-15,基金,中韩芯片(513310.XSHG),多,56800股,56800股,1.226,69636.8,397.6,1.219,-,0,397.6,56800股,0.57%,69712.61,99.89%
2024-03-15,,Cash,,,,,75.81,,,,,,,,0
2024-03-18,基金,半导体设备ETF国泰(159516.XSHE),多,82100股,0股,0.871,71509.1,903.1,0.86,-,0,903.1,82100股,1.28%,71510.39,100%
2024-03-18,,Cash,,,,,1.29,,,,,,,,0
2024-03-19,基金,计算机ETF天弘(159998.XSHE),多,90300股,0股,0.783,70704.9,-632.1,0.79,-,0,-632.1,90300股,-0.89%,70699.83,100%
2024-03-19,,Cash,,,,,-5.07,,,,,,,,0
2024-03-20,基金,人工智能(515980.XSHG),多,83900股,0股,0.856,71818.4,83.9,0.855,-,0,83.9,83900股,0.12%,71852.97,99.95%
2024-03-20,,Cash,,,,,34.57,,,,,,,,0
2024-03-21,基金,矿业ETF(561330.XSHG),多,74000股,0股,0.975,72150,370,0.97,-,0,370,74000股,0.52%,72208.61,99.92%
2024-03-21,,Cash,,,,,58.61,,,,,,,,0
2024-03-22,基金,通信ETF(515880.XSHG),多,58200股,0股,1.203,70014.6,116.4,1.201,-,0,116.4,58200股,0.17%,70091.03,99.89%
2024-03-22,,Cash,,,,,76.43,,,,,,,,0
2024-03-25,基金,通信ETF(515880.XSHG),多,58200股,58200股,1.18,68676,-1222.2,1.201,-,0,-1338.6,0股,-1.75%,68752.43,99.89%
2024-03-25,,Cash,,,,,76.43,,,,,,,,0
2024-03-26,基金,有色ETF(512400.XSHG),多,68200股,0股,1.009,68813.8,477.4,1.002,-,0,477.4,68200股,0.7%,68808.77,100%
2024-03-26,,Cash,,,,,-5.03,,,,,,,,0
2024-03-27,基金,黄金股(517520.XSHG),多,61500股,0股,1.11,68265,-369,1.116,-,0,-369,61500股,-0.54%,68289.64,99.96%
2024-03-27,,Cash,,,,,24.64,,,,,,,,0
2024-03-28,基金,黄金股(517520.XSHG),多,61500股,61500股,1.138,69987,1353,1.116,-,0,1722,0股,1.97%,70011.64,99.96%
2024-03-28,,Cash,,,,,24.64,,,,,,,,0
2024-03-29,基金,黄金股(517520.XSHG),多,61500股,61500股,1.193,73369.5,4735.5,1.116,-,0,3382.5,0股,6.9%,73394.14,99.97%
2024-03-29,,Cash,,,,,24.64,,,,,,,,0
2024-04-01,基金,标普油气ETF嘉实(159518.XSHE),多,68000股,68000股,1.098,74664,204,1.095,-,0,204,68000股,0.27%,74690.24,99.96%
2024-04-01,,Cash,,,,,26.24,,,,,,,,0
2024-04-02,基金,标普油气ETF嘉实(159518.XSHE),多,68000股,68000股,1.115,75820,1360,1.095,-,0,1156,0股,1.83%,75846.24,99.97%
2024-04-02,,Cash,,,,,26.24,,,,,,,,0
2024-04-03,基金,华宝油气LOF(162411.XSHE),多,86600股,86600股,0.886,76727.6,173.2,0.884,-,0,173.2,86600股,0.23%,76752.13,99.97%
2024-04-03,,Cash,,,,,24.53,,,,,,,,0
2024-04-08,基金,华宝油气LOF(162411.XSHE),多,86600股,86600股,0.881,76294.6,-259.8,0.884,-,0,-433,0股,-0.34%,76319.13,99.97%
2024-04-08,,Cash,,,,,24.53,,,,,,,,0
2024-04-09,基金,华宝油气LOF(162411.XSHE),多,86600股,86600股,0.876,75861.6,-692.8,0.884,-,0,-433,0股,-0.9%,75886.13,99.97%
2024-04-09,,Cash,,,,,24.53,,,,,,,,0
2024-04-10,基金,矿业ETF(561330.XSHG),多,71400股,0股,1.06,75684,142.8,1.058,-,0,142.8,71400股,0.19%,75754.02,99.91%
2024-04-10,,Cash,,,,,70.02,,,,,,,,0
2024-04-11,基金,油气ETF(513350.XSHG),多,64400股,64400股,1.181,76056.4,0,1.181,-,0,0,64400股,0%,76095.81,99.95%
2024-04-11,,Cash,,,,,39.41,,,,,,,,0
2024-04-12,基金,国投白银LOF(161226.XSHE),多,82700股,0股,0.924,76414.8,744.3,0.915,-,0,744.3,82700股,0.98%,76438.57,99.97%
2024-04-12,,Cash,,,,,23.77,,,,,,,,0
2024-04-15,基金,国投白银LOF(161226.XSHE),多,82700股,82700股,0.921,76166.7,496.2,0.915,-,0,-248.1,0股,0.66%,76190.47,99.97%
2024-04-15,,Cash,,,,,23.77,,,,,,,,0
2024-04-16,基金,矿业ETF(561330.XSHG),多,73600股,0股,1.014,74630.4,-1619.2,1.036,-,0,-1619.2,73600股,-2.12%,74638.72,99.99%
2024-04-16,,Cash,,,,,8.32,,,,,,,,0
2024-04-17,基金,黄金ETF(518880.XSHG),多,13800股,13800股,5.461,75361.8,41.4,5.458,-,0,41.4,13800股,0.05%,75474.65,99.85%
2024-04-17,,Cash,,,,,112.85,,,,,,,,0
2024-04-18,基金,黄金ETF(518880.XSHG),多,13800股,13800股,5.445,75141,-179.4,5.458,-,0,-220.8,0股,-0.24%,75253.85,99.85%
2024-04-18,,Cash,,,,,112.85,,,,,,,,0
2024-04-19,基金,资源ETF(510410.XSHG),多,57100股,0股,1.319,75314.9,-57.1,1.32,-,0,-57.1,57100股,-0.08%,75333.48,99.98%
2024-04-19,,Cash,,,,,18.58,,,,,,,,0
2024-04-22,基金,国投白银LOF(161226.XSHE),多,82100股,0股,0.897,73643.7,0,0.897,-,0,0,82100股,0%,73719.95,99.9%
2024-04-22,,Cash,,,,,76.25,,,,,,,,0
2024-04-23,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.689,70262.4,-748.8,1.707,-,0,-748.8,41600股,-1.05%,70411.84,99.79%
2024-04-23,,Cash,,,,,149.44,,,,,,,,0
2024-04-24,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.717,71427.2,416,1.707,-,0,1164.8,0股,0.59%,71576.64,99.79%
2024-04-24,,Cash,,,,,149.44,,,,,,,,0
2024-04-25,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.733,72092.8,1081.6,1.707,-,0,665.6,0股,1.52%,72242.24,99.79%
2024-04-25,,Cash,,,,,149.44,,,,,,,,0
2024-04-26,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.755,73008,1996.8,1.707,-,0,915.2,0股,2.81%,73157.44,99.8%
2024-04-26,,Cash,,,,,149.44,,,,,,,,0
2024-04-29,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.745,72592,1580.8,1.707,-,0,-416,0股,2.23%,72741.44,99.79%
2024-04-29,,Cash,,,,,149.44,,,,,,,,0
2024-04-30,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.763,73340.8,2329.6,1.707,-,0,748.8,0股,3.28%,73490.24,99.8%
2024-04-30,,Cash,,,,,149.44,,,,,,,,0
2024-05-06,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.769,73590.4,2579.2,1.707,-,0,249.6,0股,3.63%,73739.84,99.8%
2024-05-06,,Cash,,,,,149.44,,,,,,,,0
2024-05-07,基金,有色ETF大成(159980.XSHE),多,41600股,41600股,1.753,72924.8,1913.6,1.707,-,0,-665.6,0股,2.69%,73074.24,99.8%
2024-05-07,,Cash,,,,,149.44,,,,,,,,0
2024-05-08,基金,恒生互联(513330.XSHG),多,185700股,185700股,0.386,71680.2,-928.5,0.391,-,0,-928.5,185700股,-1.28%,71673.63,100%
2024-05-08,,Cash,,,,,-6.57,,,,,,,,0
2024-05-09,基金,港股红利ETF工银(159691.XSHE),多,62500股,62500股,1.167,72937.5,-125,1.169,-,0,-125,62500股,-0.17%,73019.6,99.89%
2024-05-09,,Cash,,,,,82.1,,,,,,,,0
2024-05-10,基金,恒生互联(513330.XSHG),多,188600股,188600股,0.392,73931.2,-565.8,0.395,-,0,-565.8,188600股,-0.76%,73938.91,99.99%
2024-05-10,,Cash,,,,,7.71,,,,,,,,0
2024-05-13,基金,港股红利ETF工银(159691.XSHE),多,62500股,62500股,1.205,75312.5,-250,1.209,-,0,-250,62500股,-0.33%,75371.19,99.92%
2024-05-13,,Cash,,,,,58.69,,,,,,,,0
2024-05-14,基金,恒科技(513260.XSHG),多,71400股,71400股,1.052,75112.8,-142.8,1.054,-,0,-142.8,71400股,-0.19%,75150.84,99.95%
2024-05-14,,Cash,,,,,38.04,,,,,,,,0
2024-05-15,基金,恒生中国(510900.XSHG),多,87800股,87800股,0.849,74542.2,-175.6,0.851,-,0,-175.6,87800股,-0.24%,74603.29,99.92%
2024-05-15,,Cash,,,,,61.09,,,,,,,,0
2024-05-16,基金,港股通高股息ETF华夏(159726.XSHE),多,74300股,74300股,1.022,75934.6,0,1.022,-,0,0,74300股,0%,75992.91,99.92%
2024-05-16,,Cash,,,,,58.31,,,,,,,,0
2024-05-17,基金,央企40(513920.XSHG),多,62800股,62800股,1.216,76364.8,188.4,1.213,-,0,188.4,62800股,0.25%,76463.27,99.87%
2024-05-17,,Cash,,,,,98.47,,,,,,,,0
2024-05-20,基金,央企40(513920.XSHG),多,62800股,62800股,1.23,77244,1067.6,1.213,-,0,879.2,0股,1.4%,77342.47,99.87%
2024-05-20,,Cash,,,,,98.47,,,,,,,,0
2024-05-21,基金,央企40(513920.XSHG),多,62800股,62800股,1.214,76239.2,62.8,1.213,-,0,-1004.8,0股,0.08%,76337.67,99.87%
2024-05-21,,Cash,,,,,98.47,,,,,,,,0
2024-05-22,基金,央企40(513920.XSHG),多,62800股,62800股,1.217,76427.6,251.2,1.213,-,0,188.4,0股,0.33%,76526.07,99.87%
2024-05-22,,Cash,,,,,98.47,,,,,,,,0
2024-05-23,基金,港股红利ETF工银(159691.XSHE),多,63400股,63400股,1.183,75002.2,-253.6,1.187,-,0,-253.6,63400股,-0.34%,75064.22,99.92%
2024-05-23,,Cash,,,,,62.02,,,,,,,,0
2024-05-24,基金,港股红利ETF工银(159691.XSHE),多,63400股,63400股,1.174,74431.6,-824.2,1.187,-,0,-570.6,0股,-1.1%,74493.62,99.92%
2024-05-24,,Cash,,,,,62.02,,,,,,,,0
2024-05-27,基金,香港红利(513630.XSHG),多,64600股,64600股,1.192,77003.2,516.8,1.184,-,0,516.8,64600股,0.68%,77087.32,99.89%
2024-05-27,,Cash,,,,,84.12,,,,,,,,0
2024-05-28,基金,国投白银LOF(161226.XSHE),多,75500股,0股,1.012,76406,-906,1.024,-,0,-906,75500股,-1.17%,76488.85,99.89%
2024-05-28,,Cash,,,,,82.85,,,,,,,,0
2024-05-29,基金,港股非银(513750.XSHG),多,79100股,79100股,0.976,77201.6,-395.5,0.981,-,0,-395.5,79100股,-0.51%,77210.34,99.99%
2024-05-29,,Cash,,,,,8.74,,,,,,,,0
2024-05-30,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.453,75846.6,261,1.448,-,0,261,52200股,0.35%,75953.31,99.86%
2024-05-30,,Cash,,,,,106.71,,,,,,,,0
2024-05-31,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.448,75585.6,0,1.448,-,0,-261,0股,0%,75692.31,99.86%
2024-05-31,,Cash,,,,,106.71,,,,,,,,0
2024-06-03,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.474,76942.8,1357.2,1.448,-,0,1357.2,0股,1.8%,77049.51,99.86%
2024-06-03,,Cash,,,,,106.71,,,,,,,,0
2024-06-04,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.464,76420.8,835.2,1.448,-,0,-522,0股,1.1%,76527.51,99.86%
2024-06-04,,Cash,,,,,106.71,,,,,,,,0
2024-06-05,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.477,77099.4,1513.8,1.448,-,0,678.6,0股,2%,77206.11,99.86%
2024-06-05,,Cash,,,,,106.71,,,,,,,,0
2024-06-06,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.537,80231.4,4645.8,1.448,-,0,3132,0股,6.15%,80338.11,99.87%
2024-06-06,,Cash,,,,,106.71,,,,,,,,0
2024-06-07,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.548,80805.6,5220,1.448,-,0,574.2,0股,6.91%,80912.31,99.87%
2024-06-07,,Cash,,,,,106.71,,,,,,,,0
2024-06-11,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.566,81745.2,6159.6,1.448,-,0,939.6,0股,8.15%,81851.91,99.87%
2024-06-11,,Cash,,,,,106.71,,,,,,,,0
2024-06-12,基金,纳指科技ETF景顺(159509.XSHE),多,52200股,52200股,1.609,83989.8,8404.2,1.448,-,0,2244.6,0股,11.12%,84096.51,99.87%
2024-06-12,,Cash,,,,,106.71,,,,,,,,0
2024-06-13,基金,电力ETF广发(159611.XSHE),多,82300股,0股,1.058,87073.4,82.3,1.057,-,0,82.3,82300股,0.09%,87084.62,99.99%
2024-06-13,,Cash,,,,,11.22,,,,,,,,0
2024-06-14,基金,芯片设备(561980.XSHG),多,90400股,0股,0.953,86151.2,452,0.948,-,0,452,90400股,0.53%,86202.67,99.94%
2024-06-14,,Cash,,,,,51.47,,,,,,,,0
2024-06-17,基金,芯片设备(561980.XSHG),多,90400股,90400股,0.968,87507.2,1808,0.948,-,0,1356,0股,2.11%,87558.67,99.94%
2024-06-17,,Cash,,,,,51.47,,,,,,,,0
2024-06-18,基金,标普信息科技LOF(161128.XSHE),多,16100股,16100股,5.449,87728.9,547.4,5.415,-,0,547.4,16100股,0.63%,87998.21,99.69%
2024-06-18,,Cash,,,,,269.31,,,,,,,,0
2024-06-19,基金,芯片设备(561980.XSHG),多,89500股,0股,0.965,86367.5,626.5,0.958,-,0,626.5,89500股,0.73%,86434.08,99.92%
2024-06-19,,Cash,,,,,66.58,,,,,,,,0
2024-06-20,基金,标普信息科技LOF(161128.XSHE),多,16400股,16400股,5.367,88018.8,410,5.342,-,0,410,16400股,0.47%,88079.56,99.93%
2024-06-20,,Cash,,,,,60.76,,,,,,,,0
2024-06-21,基金,芯片设备(561980.XSHG),多,88500股,0股,0.973,86110.5,1150.5,0.96,-,0,1150.5,88500股,1.35%,86162.67,99.94%
2024-06-21,,Cash,,,,,52.17,,,,,,,,0
2024-06-24,基金,科创芯片(588200.XSHG),多,85500股,0股,0.972,83106,-1881,0.994,-,0,-1881,85500股,-2.21%,83114.17,99.99%
2024-06-24,,Cash,,,,,8.17,,,,,,,,0
2024-06-25,基金,纳指ETF(513100.XSHG),多,56200股,56200股,1.429,80309.8,-56.2,1.43,-,0,-56.2,56200股,-0.07%,80305.9,100%
2024-06-25,,Cash,,,,,-3.9,,,,,,,,0
2024-06-26,基金,纳指ETF(513100.XSHG),多,56200股,56200股,1.456,81827.2,1461.2,1.43,-,0,1517.4,0股,1.82%,81823.3,100%
2024-06-26,,Cash,,,,,-3.9,,,,,,,,0
2024-06-27,基金,纳指ETF(513100.XSHG),多,56200股,56200股,1.455,81771,1405,1.43,-,0,-56.2,0股,1.75%,81767.1,100%
2024-06-27,,Cash,,,,,-3.9,,,,,,,,0
2024-06-28,基金,纳指科技ETF景顺(159509.XSHE),多,48400股,48400股,1.711,82812.4,96.8,1.709,-,0,96.8,48400股,0.12%,82915.14,99.88%
2024-06-28,,Cash,,,,,102.74,,,,,,,,0
2024-07-01,基金,纳指科技ETF景顺(159509.XSHE),多,48400股,48400股,1.717,83102.8,387.2,1.709,-,0,290.4,0股,0.47%,83205.54,99.88%
2024-07-01,,Cash,,,,,102.74,,,,,,,,0
2024-07-02,基金,纳指科技ETF景顺(159509.XSHE),多,48400股,48400股,1.697,82134.8,-580.8,1.709,-,0,-968,0股,-0.7%,82237.54,99.88%
2024-07-02,,Cash,,,,,102.74,,,,,,,,0
2024-07-03,基金,印度基金LOF(164824.XSHE),多,49400股,49400股,1.648,81411.2,49.4,1.647,-,0,49.4,49400股,0.06%,81544.67,99.84%
2024-07-03,,Cash,,,,,133.47,,,,,,,,0
2024-07-04,基金,纳指科技ETF景顺(159509.XSHE),多,49600股,49600股,1.66,82336,-496,1.67,-,0,-496,49600股,-0.6%,82415.3,99.9%
2024-07-04,,Cash,,,,,79.3,,,,,,,,0
2024-07-05,基金,纳指ETF(513100.XSHG),多,53500股,53500股,1.529,81801.5,695.5,1.516,-,0,695.5,53500股,0.86%,81854.58,99.94%
2024-07-05,,Cash,,,,,53.08,,,,,,,,0
2024-07-08,基金,纳指ETF(513100.XSHG),多,53500股,53500股,1.552,83032,1926,1.516,-,0,1230.5,0股,2.37%,83085.08,99.94%
2024-07-08,,Cash,,,,,53.08,,,,,,,,0
2024-07-09,基金,纳指ETF(513100.XSHG),多,53500股,53500股,1.568,83888,2782,1.516,-,0,856,0股,3.43%,83941.08,99.94%
2024-07-09,,Cash,,,,,53.08,,,,,,,,0
2024-07-10,基金,印度基金LOF(164824.XSHE),多,48400股,48400股,1.702,82376.8,-484,1.712,-,0,-484,48400股,-0.58%,82424.01,99.94%
2024-07-10,,Cash,,,,,47.21,,,,,,,,0
2024-07-11,基金,日经ETF(513520.XSHG),多,51700股,51700股,1.574,81375.8,-930.6,1.592,-,0,-930.6,51700股,-1.13%,81525.34,99.82%
2024-07-11,,Cash,,,,,149.54,,,,,,,,0
2024-07-12,基金,印度基金LOF(164824.XSHE),多,46600股,46600股,1.707,79546.2,978.6,1.686,-,0,978.6,46600股,1.25%,79644.73,99.88%
2024-07-12,,Cash,,,,,98.53,,,,,,,,0
